"ProjectName","RepositoryName","RepositoryId","AlertId","AlertType","Title","Severity","State","Tool","FirstDetectionDate","LastDetectionDate","IntroductionDate","GitRef","Confidence"
"FinOps","finops-demo-app-003","beed6ea5-7f10-4df4-8fff-ba52a6ea4398","1553","code","Ensure that managed disks use a specific set of disk encryption sets for the customer-managed key encryption (Ensure that managed disks use a specific set of disk encryption sets for the customer-managed key encryption)","error","active","Checkov","2026-03-30 8:55:57 PM","2026-03-30 8:55:57 PM","2026-03-30 8:55:36 PM","refs/heads/main",
"FinOps","finops-demo-app-003","beed6ea5-7f10-4df4-8fff-ba52a6ea4398","1552","code","Ensure Azure managed disk have encryption enabled (Ensure Azure managed disk have encryption enabled)","error","active","Checkov","2026-03-30 8:55:57 PM","2026-03-30 8:55:57 PM","2026-03-30 8:55:36 PM","refs/heads/main",
"FinOps","finops-demo-app-003","beed6ea5-7f10-4df4-8fff-ba52a6ea4398","1551","code","Ensure that HTTP (port 80) access is restricted from the internet (Ensure that HTTP (port 80) access is restricted from the internet)","error","active","Checkov","2026-03-30 8:55:57 PM","2026-03-30 8:55:57 PM","2026-03-30 8:55:36 PM","refs/heads/main",
"FinOps","finops-demo-app-004","ebc0a4b6-ba03-4e3d-96b5-41eb1c8729c6","1586","code","VM SKU is oversized for workload environment (OversizedVM)","medium","active","custodian-to-sarif","2026-03-30 8:57:01 PM","2026-03-30 8:57:01 PM","2026-03-30 8:55:35 PM","refs/heads/main",
"FinOps","finops-demo-app-004","ebc0a4b6-ba03-4e3d-96b5-41eb1c8729c6","1585","code","Development VM running without auto-shutdown schedule (NoAutoShutdown)","medium","active","custodian-to-sarif","2026-03-30 8:57:01 PM","2026-03-30 8:57:01 PM","2026-03-30 8:55:35 PM","refs/heads/main",
"FinOps","finops-demo-app-004","ebc0a4b6-ba03-4e3d-96b5-41eb1c8729c6","1584","code","Ensure that Virtual machine scale sets have encryption at host enabled (Ensure that Virtual machine scale sets have encryption at host enabled)","error","active","Checkov","2026-03-30 8:57:01 PM","2026-03-30 8:57:01 PM","2026-03-30 8:55:35 PM","refs/heads/main",
"FinOps","finops-demo-app-004","ebc0a4b6-ba03-4e3d-96b5-41eb1c8729c6","1583","code","Ensure Virtual Machine Extensions are not Installed (Ensure Virtual Machine Extensions are not Installed)","error","active","Checkov","2026-03-30 8:57:01 PM","2026-03-30 8:57:01 PM","2026-03-30 8:55:35 PM","refs/heads/main",
"FinOps","finops-demo-app-004","ebc0a4b6-ba03-4e3d-96b5-41eb1c8729c6","1582","code","Ensure linux VM enables SSH with keys for secure communication (Ensure linux VM enables SSH with keys for secure communication)","error","active","Checkov","2026-03-30 8:57:01 PM","2026-03-30 8:57:01 PM","2026-03-30 8:55:35 PM","refs/heads/main",
"FinOps","finops-demo-app-004","ebc0a4b6-ba03-4e3d-96b5-41eb1c8729c6","1581","code","Ensure Windows VM enables encryption (Ensure Windows VM enables encryption)","error","active","Checkov","2026-03-30 8:57:01 PM","2026-03-30 8:57:01 PM","2026-03-30 8:55:35 PM","refs/heads/main",
"FinOps","finops-demo-app-004","ebc0a4b6-ba03-4e3d-96b5-41eb1c8729c6","1580","code","Ensure that Virtual machine does not enable password authentication (Ensure that Virtual machine does not enable password authentication)","error","active","Checkov","2026-03-30 8:57:01 PM","2026-03-30 8:57:01 PM","2026-03-30 8:55:35 PM","refs/heads/main",
"FinOps","finops-demo-app-004","ebc0a4b6-ba03-4e3d-96b5-41eb1c8729c6","1579","code","Ensure that SSH access is restricted from the internet (Ensure that SSH access is restricted from the internet)","error","active","Checkov","2026-03-30 8:57:01 PM","2026-03-30 8:57:01 PM","2026-03-30 8:55:35 PM","refs/heads/main",
"FinOps","finops-demo-app-004","ebc0a4b6-ba03-4e3d-96b5-41eb1c8729c6","1578","code","Ensure Azure Instance does not use basic authentication(Use SSH Key Instead) (Ensure Azure Instance does not use basic authentication(Use SSH Key Instead))","error","active","Checkov","2026-03-30 8:57:01 PM","2026-03-30 8:57:01 PM","2026-03-30 8:55:35 PM","refs/heads/main",
"FinOps","finops-demo-app-005","8f277b82-011d-4b5b-a9e3-a3412b1fb8a4","1507","code","Deploy app service plan instances using availability zones in supported regions to ensure high availability and resilience. (Azure.AppService.AvailabilityZone)","error","active","PSRule","2026-03-30 8:55:54 PM","2026-03-30 8:55:54 PM",,"refs/heads/main",
"FinOps","finops-demo-app-005","8f277b82-011d-4b5b-a9e3-a3412b1fb8a4","1506","code","Enable container soft delete on Storage Accounts. (Azure.Storage.ContainerSoftDelete)","error","active","PSRule","2026-03-30 8:55:54 PM","2026-03-30 8:55:54 PM",,"refs/heads/main",
"FinOps","finops-demo-app-005","8f277b82-011d-4b5b-a9e3-a3412b1fb8a4","1505","code","Storage Accounts should only accept explicitly allowed traffic. (Azure.Storage.Firewall)","error","active","PSRule","2026-03-30 8:55:54 PM","2026-03-30 8:55:54 PM",,"refs/heads/main",
"FinOps","finops-demo-app-005","8f277b82-011d-4b5b-a9e3-a3412b1fb8a4","1504","code","Storage Accounts should not accept weak or deprecated transport protocols for client-server communication. (Azure.Storage.MinTLS)","error","active","PSRule","2026-03-30 8:55:54 PM","2026-03-30 8:55:54 PM",,"refs/heads/main",
"FinOps","finops-demo-app-005","8f277b82-011d-4b5b-a9e3-a3412b1fb8a4","1503","code","Storage Accounts should only accept authorized requests. (Azure.Storage.BlobPublicAccess)","error","active","PSRule","2026-03-30 8:55:54 PM","2026-03-30 8:55:54 PM",,"refs/heads/main",
"FinOps","finops-demo-app-005","8f277b82-011d-4b5b-a9e3-a3412b1fb8a4","1502","code","Enable blob soft delete on Storage Accounts. (Azure.Storage.SoftDelete)","error","active","PSRule","2026-03-30 8:55:54 PM","2026-03-30 8:55:54 PM",,"refs/heads/main",
"FinOps","finops-demo-app-005","8f277b82-011d-4b5b-a9e3-a3412b1fb8a4","1501","code","The deployment location of a resource determines the country or region where metadata and data is stored and processed. (Azure.Resource.AllowedRegions)","error","active","PSRule","2026-03-30 8:55:54 PM","2026-03-30 8:55:54 PM",,"refs/heads/main",
"FinOps","finops-demo-app-005","8f277b82-011d-4b5b-a9e3-a3412b1fb8a4","1500","code","Disable client affinity for stateless services. (Azure.AppService.ARRAffinity)","error","active","PSRule","2026-03-30 8:55:54 PM","2026-03-30 8:55:54 PM",,"refs/heads/main",
"FinOps","finops-demo-app-005","8f277b82-011d-4b5b-a9e3-a3412b1fb8a4","1499","code","Configure managed identities to access Azure resources. (Azure.AppService.ManagedIdentity)","error","active","PSRule","2026-03-30 8:55:54 PM","2026-03-30 8:55:54 PM",,"refs/heads/main",
"FinOps","finops-demo-app-005","8f277b82-011d-4b5b-a9e3-a3412b1fb8a4","1498","code","Web apps should disable insecure FTP and configure SFTP when required. (Azure.AppService.WebSecureFtp)","error","active","PSRule","2026-03-30 8:55:54 PM","2026-03-30 8:55:54 PM",,"refs/heads/main",
"FinOps","finops-demo-app-005","8f277b82-011d-4b5b-a9e3-a3412b1fb8a4","1497","code","Configure a dedicated path for health probe requests. (Azure.AppService.WebProbePath)","error","active","PSRule","2026-03-30 8:55:54 PM","2026-03-30 8:55:54 PM",,"refs/heads/main",
"FinOps","finops-demo-app-005","8f277b82-011d-4b5b-a9e3-a3412b1fb8a4","1496","code","Configure and enable instance health probes. (Azure.AppService.WebProbe)","error","active","PSRule","2026-03-30 8:55:54 PM","2026-03-30 8:55:54 PM",,"refs/heads/main",
"FinOps","finops-demo-app-005","8f277b82-011d-4b5b-a9e3-a3412b1fb8a4","1495","code","Use HTTP/2 instead of HTTP/1.x to improve protocol efficiency. (Azure.AppService.HTTP2)","error","active","PSRule","2026-03-30 8:55:54 PM","2026-03-30 8:55:54 PM",,"refs/heads/main",
"FinOps","finops-demo-app-005","8f277b82-011d-4b5b-a9e3-a3412b1fb8a4","1494","code","Configure Always On for App Service apps. (Azure.AppService.AlwaysOn)","error","active","PSRule","2026-03-30 8:55:54 PM","2026-03-30 8:55:54 PM",,"refs/heads/main",
"FinOps","finops-demo-app-005","8f277b82-011d-4b5b-a9e3-a3412b1fb8a4","1493","code","App Service Plan should use a minimum number of instances for failover. (Azure.AppService.PlanInstanceCount)","error","active","PSRule","2026-03-30 8:55:54 PM","2026-03-30 8:55:54 PM",,"refs/heads/main",
"FinOps","finops-demo-app-005","8f277b82-011d-4b5b-a9e3-a3412b1fb8a4","1492","code","App Service Plan SKU is oversized for workload environment (OversizedAppServicePlan)","medium","active","custodian-to-sarif","2026-03-30 8:55:53 PM","2026-03-30 8:55:53 PM","2026-03-30 8:55:34 PM","refs/heads/main",
"FinOps","finops-demo-app-005","8f277b82-011d-4b5b-a9e3-a3412b1fb8a4","1491","code","Ensure FTP deployments are disabled (Ensure FTP deployments are disabled)","error","active","Checkov","2026-03-30 8:55:53 PM","2026-03-30 8:55:53 PM","2026-03-30 8:55:34 PM","refs/heads/main",
"FinOps","finops-demo-app-005","8f277b82-011d-4b5b-a9e3-a3412b1fb8a4","1490","code","Ensure that Managed identity provider is enabled for web apps (Ensure that Managed identity provider is enabled for web apps)","error","active","Checkov","2026-03-30 8:55:53 PM","2026-03-30 8:55:53 PM","2026-03-30 8:55:34 PM","refs/heads/main",
"FinOps","finops-demo-app-005","8f277b82-011d-4b5b-a9e3-a3412b1fb8a4","1489","code","Ensure that &#39;HTTP Version&#39; is the latest, if used to run the Function app (Ensure that &#39;HTTP Version&#39; is the latest, if used to run the Function app)","error","active","Checkov","2026-03-30 8:55:53 PM","2026-03-30 8:55:53 PM","2026-03-30 8:55:34 PM","refs/heads/main",
"FinOps","finops-demo-app-005","8f277b82-011d-4b5b-a9e3-a3412b1fb8a4","1488","code","Ensure Storage Account is using the latest version of TLS encryption (Ensure Storage Account is using the latest version of TLS encryption)","error","active","Checkov","2026-03-30 8:55:53 PM","2026-03-30 8:55:53 PM","2026-03-30 8:55:34 PM","refs/heads/main",
"FinOps","finops-demo-app-005","8f277b82-011d-4b5b-a9e3-a3412b1fb8a4","1487","code","Ensure Storage Accounts adhere to the naming rules (Ensure Storage Accounts adhere to the naming rules)","error","active","Checkov","2026-03-30 8:55:53 PM","2026-03-30 8:55:53 PM","2026-03-30 8:55:34 PM","refs/heads/main",
"FinOps","finops-demo-app-005","8f277b82-011d-4b5b-a9e3-a3412b1fb8a4","1486","code","Ensure default network access rule for Storage Accounts is set to deny (Ensure default network access rule for Storage Accounts is set to deny)","error","active","Checkov","2026-03-30 8:55:53 PM","2026-03-30 8:55:53 PM","2026-03-30 8:55:34 PM","refs/heads/main",
"FinOps","finops-demo-app-005","8f277b82-011d-4b5b-a9e3-a3412b1fb8a4","1485","code","Ensure the App Service Plan is zone redundant (Ensure the App Service Plan is zone redundant)","error","active","Checkov","2026-03-30 8:55:53 PM","2026-03-30 8:55:53 PM","2026-03-30 8:55:34 PM","refs/heads/main",
"FinOps","finops-demo-app-005","8f277b82-011d-4b5b-a9e3-a3412b1fb8a4","1484","code","Ensure that Azure Web App public network access is disabled (Ensure that Azure Web App public network access is disabled)","error","active","Checkov","2026-03-30 8:55:53 PM","2026-03-30 8:55:53 PM","2026-03-30 8:55:34 PM","refs/heads/main",
"FinOps","finops-demo-app-005","8f277b82-011d-4b5b-a9e3-a3412b1fb8a4","1483","code","Ensure that App Service configures health check (Ensure that App Service configures health check)","error","active","Checkov","2026-03-30 8:55:53 PM","2026-03-30 8:55:53 PM","2026-03-30 8:55:34 PM","refs/heads/main",
"FinOps","finops-demo-app-005","8f277b82-011d-4b5b-a9e3-a3412b1fb8a4","1482","code","Ensure App Service has a minimum number of instances for failover (Ensure App Service has a minimum number of instances for failover)","error","active","Checkov","2026-03-30 8:55:53 PM","2026-03-30 8:55:53 PM","2026-03-30 8:55:34 PM","refs/heads/main",
"FinOps","finops-demo-app-005","8f277b82-011d-4b5b-a9e3-a3412b1fb8a4","1481","code","Ensure that &#39;HTTP Version&#39; is the latest if used to run the web app (Ensure that &#39;HTTP Version&#39; is the latest if used to run the web app)","error","active","Checkov","2026-03-30 8:55:53 PM","2026-03-30 8:55:53 PM","2026-03-30 8:55:34 PM","refs/heads/main",
"FinOps","finops-demo-app-005","8f277b82-011d-4b5b-a9e3-a3412b1fb8a4","1480","code","Ensure the web app has &#39;Client Certificates (Incoming client certificates)&#39; set (Ensure the web app has &#39;Client Certificates (Incoming client certificates)&#39; set)","error","active","Checkov","2026-03-30 8:55:53 PM","2026-03-30 8:55:53 PM","2026-03-30 8:55:34 PM","refs/heads/main",
"FinOps","finops-demo-app-005","8f277b82-011d-4b5b-a9e3-a3412b1fb8a4","1479","code","Ensure that Register with Azure Active Directory is enabled on App Service (Ensure that Register with Azure Active Directory is enabled on App Service)","error","active","Checkov","2026-03-30 8:55:53 PM","2026-03-30 8:55:53 PM","2026-03-30 8:55:34 PM","refs/heads/main",
"software-factory","agentic-software-factory","126b195f-b900-4b1f-bcb6-015b5933449c","118","secret","Anthropic API key","critical","active","Advanced Security Secrets Scanning","2025-06-30 8:28:55 PM","2025-09-28 2:24:08 PM","2025-05-25 10:11:45 PM",,"high"
"software-factory","agentic-software-factory","126b195f-b900-4b1f-bcb6-015b5933449c","117","secret","Azure Container Registry identifiable key","critical","active","Advanced Security Secrets Scanning","2025-06-30 8:27:40 PM","2025-09-28 2:24:06 PM","2025-06-25 1:40:37 PM",,"high"
"software-factory","agentic-software-factory","126b195f-b900-4b1f-bcb6-015b5933449c","116","secret","Aad Client App identifiable credential","critical","active","Advanced Security Secrets Scanning","2025-06-30 8:27:40 PM","2025-09-28 2:24:06 PM","2025-06-25 1:40:37 PM",,"high"
"software-factory","agentic-software-factory","126b195f-b900-4b1f-bcb6-015b5933449c","115","secret","Azure OpenAI common annotated key (HIS v2)","critical","active","Advanced Security Secrets Scanning","2025-06-30 8:27:39 PM","2025-09-28 2:24:08 PM","2025-05-29 4:57:54 AM",,"high"
"software-factory","agentic-software-factory","126b195f-b900-4b1f-bcb6-015b5933449c","114","secret","Azure DevOps identifiable personal access token (PAT)","critical","active","Advanced Security Secrets Scanning","2025-06-30 8:27:39 PM","2025-09-28 2:24:08 PM","2025-05-28 4:49:02 AM",,"high"
"software-factory","agentic-software-factory","126b195f-b900-4b1f-bcb6-015b5933449c","113","secret","Azure OpenAI common annotated key (HIS v2)","critical","active","Advanced Security Secrets Scanning","2025-06-30 8:27:37 PM","2025-09-28 2:24:08 PM","2025-05-26 10:50:42 PM",,"high"
"software-factory","agentic-software-factory","126b195f-b900-4b1f-bcb6-015b5933449c","112","secret","Azure Container Registry identifiable key","critical","active","Advanced Security Secrets Scanning","2025-06-30 8:27:37 PM","2025-09-28 2:24:08 PM","2025-05-25 10:11:45 PM",,"high"
"software-factory","agentic-software-factory","126b195f-b900-4b1f-bcb6-015b5933449c","111","secret","Aad Client App identifiable credential","critical","active","Advanced Security Secrets Scanning","2025-06-30 8:27:37 PM","2025-09-28 2:24:08 PM","2025-05-26 10:50:42 PM",,"high"
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","1478","dependency","Flask session does not add `Vary: Cookie` header when accessed in some ways (CVE-2026-27205)","low","active","Advanced Security Dependency Scanning","2026-03-30 12:01:35 PM","2026-03-30 8:15:37 PM","2026-03-30 11:59:54 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","1477","dependency","brace-expansion: Zero-step sequence causes process hang and memory exhaustion (CVE-2026-33750)","medium","fixed","Advanced Security Dependency Scanning","2026-03-27 12:57:44 PM","2026-03-27 12:57:44 PM","2026-03-27 12:56:59 PM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","844","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","active","accessibility-scanner","2026-03-26 5:42:55 AM","2026-03-26 5:43:45 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","843","code","Text contrast of 1.61 with its background is less than the WCAG AA minimum requirements for text of size 9px and weight of 400 (text_contrast_sufficient)","error","active","accessibility-scanner","2026-03-26 5:42:55 AM","2026-03-26 5:43:45 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","842","code","Text contrast of 1.61 with its background is less than the WCAG AA minimum requirements for text of size 9px and weight of 400 (text_contrast_sufficient)","error","fixed","accessibility-scanner","2026-03-26 5:42:50 AM","2026-03-26 5:42:59 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","841","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:30 AM","2026-03-26 5:42:59 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","840","code","Text contrast of 1.61 with its background is less than the WCAG AA minimum requirements for text of size 9px and weight of 400 (text_contrast_sufficient)","error","fixed","accessibility-scanner","2026-03-26 5:42:26 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","839","code","Image map or child &lt;area&gt; has no text alternative (imagemap_alt_exists)","error","active","accessibility-scanner","2026-03-26 5:42:06 AM","2026-03-26 5:43:45 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","838","code","Add aria-label or visually-hidden text to indicate strikethrough pricing context. (discount-price-accessibility)","error","active","accessibility-scanner","2026-03-26 5:42:06 AM","2026-03-26 5:43:45 AM","2026-03-26 5:40:10 AM","refs/heads/main",
